,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,날짜,이익,누적노출
21525,2019-07-21 23:40:00,20,100148,200444,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000,4396000,2019-07-21 00:00:00,4396000,60
21532,2019-07-22 00:40:00,20,100836,202453,리복 스피드윅 에어리라이트 브라 & 숏츠 패키지,속옷,139000,33442000,2019-07-22 00:00:00,33442000,60
21535,2019-07-22 01:40:00,20,100042,200115,알렉스하운드 썸머 기능성 멀티웨어 6종,의류,39800,12679000,2019-07-22 00:00:00,12679000,60
21538,2019-07-22 06:40:00,20,100241,200817,키친아트 스텐밀폐용기 세트,주방,79900,19192000,2019-07-22 00:00:00,19192000,60
21541,2019-07-22 07:40:00,20,100742,202180,도스문도스 카이만 엠보 소가죽 핸드백 1종(역시즌),잡화,79000,35004000,2019-07-22 00:00:00,35004000,60
21543,2019-07-22 08:30:00,30,100399,201297,바바코코 젤네일스트립 SET,이미용,59800,49213000,2019-07-22 00:00:00,49213000,60
21546,2019-07-22 09:40:00,20,100352,201141,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,의류,1590000,37127000,2019-07-22 00:00:00,37127000,60
21549,2019-07-22 10:40:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,47200000,2019-07-22 00:00:00,47200000,60
21552,2019-07-22 11:40:00,20,100319,202263,엘렌실라 에스까르고에센스 커버쿠션,이미용,39900,42178000,2019-07-22 00:00:00,42178000,60
21558,2019-07-22 12:40:00,20,100782,202289,에펨 여성 글로스 샌들,잡화,29800,20664000,2019-07-22 00:00:00,20664000,60
21557,2019-07-22 12:40:00,20,100782,202286,에펨 남성 소가죽 체인지 샌들,잡화,29800,26258000,2019-07-22 00:00:00,26258000,60
21571,2019-07-22 13:30:00,30,100788,202341,루이띠에 순금 신디스틱 목걸이 13g+골드바 1g,잡화,1590000,10086000,2019-07-22 00:00:00,10086000,60
21566,2019-07-22 13:30:00,30,100788,202339,루이띠에 순금 샤이닝 러브 목걸이 35g+골드바 1g,잡화,3650000,50000,2019-07-22 00:00:00,50000,60
21567,2019-07-22 13:30:00,30,100788,202340,루이띠에 순금 샤이닝 러브 팔찌 35g+골드바 1g,잡화,3650000,23090000,2019-07-22 00:00:00,23090000,60
21568,2019-07-22 13:30:00,30,100788,202343,루이띠에 순금 크로스 트리플 목걸이 18g+골드바 1g,잡화,2030000,3252000,2019-07-22 00:00:00,3252000,60
21569,2019-07-22 13:30:00,30,100788,202344,루이띠에 순금 크로스 트리플 팔찌 18g+골드바 1g,잡화,2030000,3252000,2019-07-22 00:00:00,3252000,60
21570,2019-07-22 13:30:00,30,100788,202338,루이띠에 순금 미라클 트리플 링 15g+골드바 1g,잡화,1720000,10906000,2019-07-22 00:00:00,10906000,60
21572,2019-07-22 13:30:00,30,100788,202342,루이띠에 순금 신디스틱 팔찌 13g+골드바 1g,잡화,1590000,5065000,2019-07-22 00:00:00,5065000,60
21577,2019-07-22 14:40:00,20,100731,202141,월드컵 여성 에어러닝화+아쿠아트레킹화,잡화,34800,20951000,2019-07-22 00:00:00,20951000,60
21578,2019-07-22 14:40:00,20,100731,202132,월드컵 남성 에어러닝화+아쿠아트레킹화,잡화,34800,25570000,2019-07-22 00:00:00,25570000,60
21581,2019-07-22 15:40:00,20,100169,200583,유귀열의 The 귀한 능이 누룽지삼계탕 8팩,농수축,54900,35699000,2019-07-22 00:00:00,35699000,60
21584,2019-07-22 16:40:00,20,100253,200864,안동간고등어 20팩,농수축,30900,43596000,2019-07-22 00:00:00,43596000,60
21587,2019-07-22 17:40:00,20,100322,201481,국내산 손질갑오징어 9팩,농수축,49900,58550000,2019-07-22 00:00:00,58550000,60
21590,2019-07-22 18:40:00,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,35626000,2019-07-22 00:00:00,35626000,60
21593,2019-07-22 19:40:00,20,100501,201519,파격가 노비타 스마트 비데 무료설치,생활용품,189000,51924000,2019-07-22 00:00:00,51924000,60
21604,2019-07-22 20:40:00,20,100448,201379,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),주방,148000,8355000,2019-07-22 00:00:00,8355000,60
21605,2019-07-22 20:40:00,20,100448,201377,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),주방,158000,3011000,2019-07-22 00:00:00,3011000,60
21603,2019-07-22 20:40:00,20,100448,201376,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,178000,8041000,2019-07-22 00:00:00,8041000,60
21602,2019-07-22 20:40:00,20,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,168000,18972000,2019-07-22 00:00:00,18972000,60
21611,2019-07-22 21:40:00,20,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,51952000,2019-07-22 00:00:00,51952000,60
21610,2019-07-22 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,51844000,2019-07-22 00:00:00,51844000,60
21626,2019-07-22 22:40:00,20,100500,201512,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,549000,9639000,2019-07-22 00:00:00,9639000,60
21629,2019-07-22 22:40:00,20,100500,201507,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,649000,1672000,2019-07-22 00:00:00,1672000,60
21624,2019-07-22 22:40:00,20,100500,201511,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,499000,19973000,2019-07-22 00:00:00,19973000,60
21627,2019-07-22 22:40:00,20,100500,201506,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,599000,12008000,2019-07-22 00:00:00,12008000,60
21628,2019-07-22 22:40:00,20,100500,201513,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,599000,14997000,2019-07-22 00:00:00,14997000,60
21625,2019-07-22 22:40:00,20,100500,201505,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,549000,6905000,2019-07-22 00:00:00,6905000,60
21638,2019-07-22 23:40:00,20,100182,200615,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,450000,37855000,2019-07-22 00:00:00,37855000,60
21641,2019-07-22 23:40:00,20,100182,200612,무이자 선일금고 이볼브 시리즈 EV-020,생활용품,440000,3027000,2019-07-22 00:00:00,3027000,60
21639,2019-07-22 23:40:00,20,100182,200613,무이자 선일금고 이볼브 시리즈 EV-040,생활용품,490000,8426000,2019-07-22 00:00:00,8426000,60
21640,2019-07-22 23:40:00,20,100182,200614,일시불 선일금고 이볼브 시리즈 EV-020,생활용품,400000,4134000,2019-07-22 00:00:00,4134000,60
21648,2019-07-23 00:40:00,20,100610,201887,푸마 썸머 드로즈 패키지,속옷,89000,17003000,2019-07-23 00:00:00,17003000,60
21649,2019-07-23 00:40:00,20,100610,201888,푸마 썸머 트렁크 패키지,속옷,89000,6573000,2019-07-23 00:00:00,6573000,60
21650,2019-07-23 00:40:00,20,100610,201903,푸마 코튼 언더탑 9종,속옷,89000,1121000,2019-07-23 00:00:00,1121000,60
21653,2019-07-23 01:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,14151000,2019-07-23 00:00:00,14151000,60
21656,2019-07-23 06:40:00,20,100455,201402,NNF 쉬폰 썸머 앙상블세트,의류,29000,44426000,2019-07-23 00:00:00,44426000,60
21659,2019-07-23 07:40:00,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,30832000,2019-07-23 00:00:00,30832000,60
21664,2019-07-23 08:40:00,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,27890000,2019-07-23 00:00:00,27890000,60
21665,2019-07-23 08:40:00,20,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,22078000,2019-07-23 00:00:00,22078000,60
21668,2019-07-23 09:40:00,20,100085,200231, 국내제조 오슬로 IH 프라이팬 세트,주방,99000,42863000,2019-07-23 00:00:00,42863000,60
21671,2019-07-23 10:40:00,20,100167,200579,"유귀열의 The 귀한 갓김치3kg+열무김치3kg, 총6kg",농수축,38900,65211000,2019-07-23 00:00:00,65211000,60
21673,2019-07-23 11:30:00,30,100352,201125,마르엘라로사티 나파 휘메일 풀스킨 밍크하프코트 1종,의류,1690000,75999000,2019-07-23 00:00:00,75999000,60
21674,2019-07-23 12:00:00,60,100554,201642,DB통큰간편암플랜,무형,0,0,2019-07-23 00:00:00,0,60
21677,2019-07-23 13:40:00,20,100021,200031,AAD 소가죽 투웨이 샌들,잡화,29000,37493000,2019-07-23 00:00:00,37493000,60
21680,2019-07-23 14:40:00,20,100199,200671,소들녘 소 갈비탕 10팩,농수축,50900,41136000,2019-07-23 00:00:00,41136000,60
21685,2019-07-23 15:40:00,20,100684,202034,무이자 매직쉐프 플랫타입 전자레인지,주방,119000,23324000,2019-07-23 00:00:00,23324000,60
21686,2019-07-23 15:40:00,20,100684,202037,일시불 매직쉐프 플랫타입 전자레인지,주방,109000,26178000,2019-07-23 00:00:00,26178000,60
21689,2019-07-23 16:40:00,20,100646,201967,"황토방 청도 감말랭이 30봉+무료체험1봉, 총 31봉",농수축,40900,27116000,2019-07-23 00:00:00,27116000,60
21692,2019-07-23 17:40:00,20,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,47240000,2019-07-23 00:00:00,47240000,60
21699,2019-07-23 18:40:00,20,100224,200776,리복 델타 피트니스 드로즈 12종,속옷,89000,44528000,2019-07-23 00:00:00,44528000,60
21701,2019-07-23 18:40:00,20,100224,200783,리복 스피드윅 런닝 6종,속옷,89000,6955000,2019-07-23 00:00:00,6955000,60
21700,2019-07-23 18:40:00,20,100224,200779,리복 델타 피트니스 트렁크 8종,속옷,89000,7755000,2019-07-23 00:00:00,7755000,60
21716,2019-07-23 19:40:00,20,100203,200707,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,17906000,2019-07-23 00:00:00,17906000,60
21718,2019-07-23 19:40:00,20,100203,200711,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,11960000,2019-07-23 00:00:00,11960000,60
21719,2019-07-23 19:40:00,20,100203,200694,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,6257000,2019-07-23 00:00:00,6257000,60
21717,2019-07-23 19:40:00,20,100203,200690,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,23617000,2019-07-23 00:00:00,23617000,60
21715,2019-07-23 19:40:00,20,100203,200686,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,3770000,2019-07-23 00:00:00,3770000,60
21714,2019-07-23 19:40:00,20,100203,200703,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,6990000,2019-07-23 00:00:00,6990000,60
21722,2019-07-23 20:40:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,58163000,2019-07-23 00:00:00,58163000,60
21742,2019-07-23 21:40:00,20,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000,13042000,2019-07-23 00:00:00,13042000,60
21740,2019-07-23 21:40:00,20,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000,20987000,2019-07-23 00:00:00,20987000,60
21745,2019-07-23 21:40:00,20,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,2900000,50000,2019-07-23 00:00:00,50000,60
21746,2019-07-23 21:40:00,20,100148,200458,무이자 LG 울트라HD TV 75UK7400KNA,가전,3190000,7248000,2019-07-23 00:00:00,7248000,60
21743,2019-07-23 21:40:00,20,100148,200521,일시불 LG 울트라HD TV 70UK7400KNA,가전,2400000,5482000,2019-07-23 00:00:00,5482000,60
21739,2019-07-23 21:40:00,20,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000,16211000,2019-07-23 00:00:00,16211000,60
21741,2019-07-23 21:40:00,20,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000,26736000,2019-07-23 00:00:00,26736000,60
21744,2019-07-23 21:40:00,20,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000,50000,2019-07-23 00:00:00,50000,60
21751,2019-07-23 22:40:00,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,47341000,2019-07-23 00:00:00,47341000,60
21752,2019-07-23 22:40:00,20,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000,52303000,2019-07-23 00:00:00,52303000,60
21758,2019-07-23 23:30:00,30,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,생활용품,128000,5255000,2019-07-23 00:00:00,5255000,60
21759,2019-07-23 23:30:00,30,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000,45514000,2019-07-23 00:00:00,45514000,60
21757,2019-07-23 23:30:00,30,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000,9047000,2019-07-23 00:00:00,9047000,60
21760,2019-07-23 23:30:00,30,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000,30655000,2019-07-23 00:00:00,30655000,60
21763,2019-07-24 00:40:00,20,100055,200139,  뉴트리원 다이어트 구미,건강기능,59000,50697000,2019-07-24 00:00:00,50697000,60
21772,2019-07-24 01:40:00,20,100200,200679,효재 화원 자수 광목워싱 침구세트 슈퍼싱글,침구,139000,3227000,2019-07-24 00:00:00,3227000,60
21771,2019-07-24 01:40:00,20,100200,200681,효재 화원 자수 광목워싱 침구세트 퀸,침구,159000,4682000,2019-07-24 00:00:00,4682000,60
21770,2019-07-24 01:40:00,20,100200,200683,효재 화원 자수 광목워싱 침구세트 킹,침구,179000,11158000,2019-07-24 00:00:00,11158000,60
21775,2019-07-24 06:40:00,20,100197,200667,오델로 여성 모자 3종,잡화,29000,23563000,2019-07-24 00:00:00,23563000,60
21778,2019-07-24 07:40:00,20,100826,202429,티젠 히비스커스 분말,건강기능,60800,11337000,2019-07-24 00:00:00,11337000,60
21783,2019-07-24 08:40:00,20,100028,200042,일시불 프랑스직수입  테팔 매직핸즈 프라이팬세트,주방,99000,25126000,2019-07-24 00:00:00,25126000,60
21784,2019-07-24 08:40:00,20,100028,200041,무이자 프랑스직수입  테팔 매직핸즈 프라이팬세트,주방,109000,6943000,2019-07-24 00:00:00,6943000,60
21796,2019-07-24 09:30:00,30,100037,200105,프라다 테스토 크로스백,잡화,790000,1697000,2019-07-24 00:00:00,1697000,60
21798,2019-07-24 09:30:00,30,100037,200097,프라다 탑핸들 토트 숄더백,잡화,1380000,5807000,2019-07-24 00:00:00,5807000,60
21795,2019-07-24 09:30:00,30,100037,200075,프라다 더블지퍼 크로스백,잡화,790000,1697000,2019-07-24 00:00:00,1697000,60
21797,2019-07-24 09:30:00,30,100037,200108,프라다 테스토 탑핸들 토트 숄더백,잡화,1180000,14820000,2019-07-24 00:00:00,14820000,60
21799,2019-07-24 09:30:00,30,100037,200094,프라다 자카드 토트 숄더백,잡화,1290000,13502000,2019-07-24 00:00:00,13502000,60
21794,2019-07-24 09:30:00,30,100037,200093,프라다 자카드 카메라 크로스백,잡화,790000,18165000,2019-07-24 00:00:00,18165000,60
21793,2019-07-24 09:30:00,30,100037,200078,프라다 듀엣 선글라스,잡화,348000,18062000,2019-07-24 00:00:00,18062000,60
21800,2019-07-24 09:30:00,30,100037,200090,프라다 비텔로 피닉스 토트백,잡화,1580000,3346000,2019-07-24 00:00:00,3346000,60
21803,2019-07-24 10:40:00,20,100322,201481,국내산 손질갑오징어 9팩,농수축,49900,80604000,2019-07-24 00:00:00,80604000,60
21806,2019-07-24 11:40:00,20,100509,201570,안타고 만능 가스그릴,주방,99000,77999000,2019-07-24 00:00:00,77999000,60
21809,2019-07-24 12:40:00,20,100455,201402,NNF 쉬폰 썸머 앙상블세트,의류,29000,54398000,2019-07-24 00:00:00,54398000,60
21812,2019-07-24 13:40:00,20,100352,201141,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,의류,1590000,83357000,2019-07-24 00:00:00,83357000,60
21818,2019-07-24 15:50:00,10,100281,200909,초특가)에버라스트 드로즈 10+4종,속옷,39900,23446000,2019-07-24 00:00:00,23446000,60
21821,2019-07-24 16:40:00,20,100074,200201,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),이미용,39800,32928000,2019-07-24 00:00:00,32928000,60
21824,2019-07-24 17:40:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900,61829000,2019-07-24 00:00:00,61829000,60
21827,2019-07-24 18:40:00,20,100253,200864,안동간고등어 20팩,농수축,30900,49116000,2019-07-24 00:00:00,49116000,60
21838,2019-07-24 19:40:00,20,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,3232000,2019-07-24 00:00:00,3232000,60
21839,2019-07-24 19:40:00,20,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,6107000,2019-07-24 00:00:00,6107000,60
21836,2019-07-24 19:40:00,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,26732000,2019-07-24 00:00:00,26732000,60
21837,2019-07-24 19:40:00,20,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,28705000,2019-07-24 00:00:00,28705000,60
21851,2019-07-24 20:30:00,30,100788,202338,루이띠에 순금 미라클 트리플 링 15g+골드바 1g,잡화,1720000,2764000,2019-07-24 00:00:00,2764000,60
21853,2019-07-24 20:30:00,30,100788,202342,루이띠에 순금 신디스틱 팔찌 13g+골드바 1g,잡화,1590000,15101000,2019-07-24 00:00:00,15101000,60
21852,2019-07-24 20:30:00,30,100788,202341,루이띠에 순금 신디스틱 목걸이 13g+골드바 1g,잡화,1590000,2558000,2019-07-24 00:00:00,2558000,60
21850,2019-07-24 20:30:00,30,100788,202344,루이띠에 순금 크로스 트리플 팔찌 18g+골드바 1g,잡화,2030000,3252000,2019-07-24 00:00:00,3252000,60
21848,2019-07-24 20:30:00,30,100788,202340,루이띠에 순금 샤이닝 러브 팔찌 35g+골드바 1g,잡화,3650000,11569000,2019-07-24 00:00:00,11569000,60
21849,2019-07-24 20:30:00,30,100788,202343,루이띠에 순금 크로스 트리플 목걸이 18g+골드바 1g,잡화,2030000,6454000,2019-07-24 00:00:00,6454000,60
21847,2019-07-24 20:30:00,30,100788,202339,루이띠에 순금 샤이닝 러브 목걸이 35g+골드바 1g,잡화,3650000,50000,2019-07-24 00:00:00,50000,60
21858,2019-07-24 21:40:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,36860000,2019-07-24 00:00:00,36860000,60
21859,2019-07-24 21:40:00,20,100150,200465,무이자 LG 통돌이 세탁기,가전,489000,29043000,2019-07-24 00:00:00,29043000,60
21867,2019-07-24 22:40:00,20,100205,200737,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,15538000,2019-07-24 00:00:00,15538000,60
21866,2019-07-24 22:40:00,20,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,22134000,2019-07-24 00:00:00,22134000,60
21868,2019-07-24 22:40:00,20,100205,200739,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,24299000,2019-07-24 00:00:00,24299000,60
21873,2019-07-24 23:40:00,20,100099,200275,라쉬반 뉴트로 에어 에디션 드로즈 패키지,속옷,119000,55154000,2019-07-24 00:00:00,55154000,60
21874,2019-07-24 23:40:00,20,100099,200276,라쉬반 레알마드리드 에디션 드로즈 패키지,속옷,119000,20814000,2019-07-24 00:00:00,20814000,60
21879,2019-07-25 00:40:00,20,100218,200769,일시불 썸덱스 트로이카 여행가방 10종세트,잡화,149000,34004000,2019-07-25 00:00:00,34004000,60
21880,2019-07-25 00:40:00,20,100218,200766,무이자 썸덱스 트로이카 여행가방 10종세트,잡화,159000,11976000,2019-07-25 00:00:00,11976000,60
21886,2019-07-25 01:40:00,20,100422,201328,팜스프링스 19 SS 여성 여름 쿨팬츠 4종,의류,49000,5933000,2019-07-25 00:00:00,5933000,60
21885,2019-07-25 01:40:00,20,100422,201327,팜스프링스 19 SS 남성 여름 쿨팬츠 4종,의류,49000,7293000,2019-07-25 00:00:00,7293000,60
