,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,날짜,이익,누적노출
15925,2019-05-30 07:40:00,20,100456,201408,NNF 와이드데님팬츠 2종,의류,39900,31999000,2019-05-30 00:00:00,-4829000,60
16477,2019-06-04 11:40:00,20,100456,201408,NNF 와이드데님팬츠 2종,의류,39900,38286000,2019-06-04 00:00:00,7041000,60
17358,2019-06-12 14:40:00,20,100456,201408,NNF 와이드데님팬츠 2종,의류,39900,29144000,2019-06-12 00:00:00,3836000,60
17419,2019-06-13 09:40:00,20,100456,201408,NNF 와이드데님팬츠 2종,의류,39900,40354000,2019-06-13 00:00:00,9667000,60
17862,2019-06-17 07:40:00,20,100456,201408,NNF 와이드데님팬츠 2종,의류,39900,28058000,2019-06-17 00:00:00,4048000,60
18892,2019-06-28 07:40:00,20,100456,201408,NNF 와이드데님팬츠 2종,의류,39900,38574000,2019-06-28 00:00:00,9891000,60
19418,2019-07-03 07:40:00,20,100456,201408,NNF 와이드데님팬츠 2종,의류,39900,31283000,2019-07-03 00:00:00,3098000,60
20160,2019-07-10 08:40:00,20,100456,201408,NNF 와이드데님팬츠 2종,의류,39900,31864000,2019-07-10 00:00:00,9446000,60
20487,2019-07-13 06:40:00,20,100456,201408,NNF 와이드데님팬츠 2종,의류,39900,22748000,2019-07-13 00:00:00,3361000,60
15200,2019-05-23 09:40:00,20,100768,202248,무이자 마이베비 보온보냉 캔틴 텀블러 풀세트,주방,119000,14613000,2019-05-23 00:00:00,8080000,60
20393,2019-07-12 07:40:00,20,100768,202248,무이자 마이베비 보온보냉 캔틴 텀블러 풀세트,주방,119000,8985000,2019-07-12 00:00:00,5308000,60
15201,2019-05-23 09:40:00,20,100768,202253,일시불 마이베비 보온보냉 캔틴 텀블러 풀세트,주방,109000,13436000,2019-05-23 00:00:00,3115000,60
20394,2019-07-12 07:40:00,20,100768,202253,일시불 마이베비 보온보냉 캔틴 텀블러 풀세트,주방,109000,7035000,2019-07-12 00:00:00,2200000,60
15243,2019-05-23 17:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,52902000,2019-05-23 00:00:00,6929000,60
15688,2019-05-27 16:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,53364000,2019-05-27 00:00:00,3605000,60
15875,2019-05-29 16:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,48019000,2019-05-29 00:00:00,11663000,60
16415,2019-06-03 17:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,55703000,2019-06-03 00:00:00,11109000,60
16604,2019-06-05 17:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,39879000,2019-06-05 00:00:00,5074000,60
16831,2019-06-07 17:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,45858000,2019-06-07 00:00:00,2318000,60
17141,2019-06-10 18:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,31996000,2019-06-10 00:00:00,1676000,60
17364,2019-06-12 16:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,43391000,2019-06-12 00:00:00,8920000,60
17560,2019-06-14 18:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,45180000,2019-06-14 00:00:00,2971000,60
18750,2019-06-26 16:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,46969000,2019-06-26 00:00:00,1219000,60
19241,2019-07-01 17:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,50726000,2019-07-01 00:00:00,14018000,60
19962,2019-07-08 15:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,40621000,2019-07-08 00:00:00,12132000,60
22194,2019-07-28 01:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,16840000,2019-07-28 00:00:00,1010000,40
23387,2019-08-08 15:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,53633000,2019-08-08 00:00:00,13489000,60
23560,2019-08-10 01:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,14997000,2019-08-10 00:00:00,-2205000,60
23938,2019-08-13 16:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,40021000,2019-08-13 00:00:00,-1780000,60
24444,2019-08-18 01:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,14187000,2019-08-18 00:00:00,3776000,40
24729,2019-08-20 18:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,42637000,2019-08-20 00:00:00,-9806000,60
25308,2019-08-26 14:40:00,20,100644,201964,사용불가미리구운 자연산 바다장어 9팩,농수축,49900,34250000,2019-08-26 00:00:00,-6952000,60
15300,2019-05-24 00:40:00,20,100305,200981,오모떼 미라클쉐이핑 브라팬티 시즌3,속옷,119000,56936000,2019-05-24 00:00:00,6216000,60
15590,2019-05-26 20:40:00,20,100305,200981,오모떼 미라클쉐이핑 브라팬티 시즌3,속옷,119000,58541000,2019-05-26 00:00:00,30175000,60
15720,2019-05-27 22:40:00,20,100305,200981,오모떼 미라클쉐이핑 브라팬티 시즌3,속옷,119000,84924000,2019-05-27 00:00:00,23739000,60
15985,2019-05-30 21:40:00,20,100305,200981,오모떼 미라클쉐이핑 브라팬티 시즌3,속옷,119000,101006000,2019-05-30 00:00:00,43034000,60
17606,2019-06-15 00:40:00,20,100305,200981,오모떼 미라클쉐이핑 브라팬티 시즌3,속옷,119000,56057000,2019-06-15 00:00:00,11228000,60
15305,2019-05-24 01:40:00,10,100279,200906,실크플러스 by 투홀릭 풍기인견 트렁크 패키지,속옷,49900,8238000,2019-05-24 00:00:00,1748000,50
23047,2019-08-05 07:40:00,20,100279,200906,실크플러스 by 투홀릭 풍기인견 트렁크 패키지,속옷,49900,18313000,2019-08-05 00:00:00,2160000,60
24234,2019-08-16 01:40:00,20,100279,200906,실크플러스 by 투홀릭 풍기인견 트렁크 패키지,속옷,49900,4773000,2019-08-16 00:00:00,-2068000,60
24452,2019-08-18 07:40:00,20,100279,200906,실크플러스 by 투홀릭 풍기인견 트렁크 패키지,속옷,49900,23657000,2019-08-18 00:00:00,7003000,60
15306,2019-05-24 01:40:00,10,100279,200905,실크플러스 by 투홀릭 풍기인견 드로즈 패키지,속옷,49900,7257000,2019-05-24 00:00:00,2103000,50
23048,2019-08-05 07:40:00,20,100279,200905,실크플러스 by 투홀릭 풍기인견 드로즈 패키지,속옷,49900,12495000,2019-08-05 00:00:00,2680000,60
24235,2019-08-16 01:40:00,20,100279,200905,실크플러스 by 투홀릭 풍기인견 드로즈 패키지,속옷,49900,5375000,2019-08-16 00:00:00,560000,60
24453,2019-08-18 07:40:00,20,100279,200905,실크플러스 by 투홀릭 풍기인견 드로즈 패키지,속옷,49900,14984000,2019-08-18 00:00:00,5623000,60
15309,2019-05-24 06:40:00,20,100681,202029,에이온에이 10분 셀프뿌리퍼머,이미용,59900,15876000,2019-05-24 00:00:00,7377000,60
15312,2019-05-24 07:40:00,20,100755,202205,아가타 썸머 샌들세트,잡화,59000,36998000,2019-05-24 00:00:00,4557000,60
15646,2019-05-27 06:40:00,20,100755,202205,아가타 썸머 샌들세트,잡화,59000,21903000,2019-05-27 00:00:00,10220000,60
15893,2019-05-29 20:40:00,20,100755,202205,아가타 썸머 샌들세트,잡화,59000,55068000,2019-05-29 00:00:00,12620000,60
15949,2019-05-30 12:40:00,20,100755,202205,아가타 썸머 샌들세트,잡화,59000,34214000,2019-05-30 00:00:00,8993000,60
16400,2019-06-03 14:40:00,20,100755,202205,아가타 썸머 샌들세트,잡화,59000,32357000,2019-06-03 00:00:00,9906000,60
16702,2019-06-06 12:40:00,20,100755,202205,아가타 썸머 샌들세트,잡화,59000,59172000,2019-06-06 00:00:00,11331000,60
19123,2019-06-30 13:40:00,20,100755,202205,아가타 썸머 샌들세트,잡화,59000,54905000,2019-06-30 00:00:00,2627000,60
15317,2019-05-24 08:40:00,20,100530,201606,일시불 휴롬 쁘띠2 착즙기,주방,229000,16211000,2019-05-24 00:00:00,-6116000,60
15318,2019-05-24 08:40:00,20,100530,201604,무이자 휴롬 쁘띠2 착즙기,주방,239000,13720000,2019-05-24 00:00:00,6442000,60
15321,2019-05-24 09:40:00,20,100192,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,39577000,2019-05-24 00:00:00,1812000,60
15522,2019-05-26 01:00:00,20,100192,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,25443000,2019-05-26 00:00:00,-8357000,60
15762,2019-05-28 11:40:00,20,100192,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,31556000,2019-05-28 00:00:00,5169000,60
16685,2019-06-06 08:40:00,20,100192,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,57259000,2019-06-06 00:00:00,19794000,60
16814,2019-06-07 13:40:00,20,100192,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,31734000,2019-06-07 00:00:00,8284000,60
16920,2019-06-08 11:40:00,20,100192,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,42771000,2019-06-08 00:00:00,13016000,60
17118,2019-06-10 11:40:00,20,100192,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,27721000,2019-06-10 00:00:00,23000,60
17355,2019-06-12 13:40:00,20,100192,200660,레이프릴 풍기인견 복부 쉐이핑 거들팬티 10종,속옷,59900,27674000,2019-06-12 00:00:00,8289000,60
15339,2019-05-24 14:40:00,20,100479,201455,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,83713000,2019-05-24 00:00:00,-2290000,60
15845,2019-05-29 10:40:00,20,100479,201455,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,92485000,2019-05-29 00:00:00,16973000,60
17777,2019-06-16 08:40:00,20,100479,201455,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,87565000,2019-06-16 00:00:00,5466000,60
18546,2019-06-24 09:40:00,20,100479,201455,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,61535000,2019-06-24 00:00:00,15805000,60
18907,2019-06-28 11:40:00,20,100479,201455,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,58518000,2019-06-28 00:00:00,11570000,60
18988,2019-06-29 08:40:00,20,100479,201455,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,82003000,2019-06-29 00:00:00,24120000,60
20971,2019-07-17 11:40:00,20,100479,201455,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,47654000,2019-07-17 00:00:00,8035000,60
21449,2019-07-21 10:40:00,20,100479,201455,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,71096000,2019-07-21 00:00:00,30648000,60
22417,2019-07-30 11:40:00,20,100479,201455,라라쎄 쉬폰 롤업재킷 2종 세트,의류,59800,30674000,2019-07-30 00:00:00,-5183000,60
15363,2019-05-24 18:40:00,20,100495,201496,[가격인하]전철우 소갈비살구이 10팩,농수축,59900,32012000,2019-05-24 00:00:00,2868000,60
16059,2019-05-31 18:40:00,20,100495,201496,[가격인하]전철우 소갈비살구이 10팩,농수축,59900,40462000,2019-05-31 00:00:00,452000,60
15398,2019-05-25 00:40:00,20,100345,201068,타운젠트 남성 썸머 정장팬츠3종,의류,49900,29367000,2019-05-25 00:00:00,6969000,60
15697,2019-05-27 19:40:00,20,100345,201068,타운젠트 남성 썸머 정장팬츠3종,의류,49900,37567000,2019-05-27 00:00:00,8327000,60
16903,2019-06-08 01:40:00,10,100345,201068,타운젠트 남성 썸머 정장팬츠3종,의류,49900,12149000,2019-06-08 00:00:00,-3800000,50
15403,2019-05-25 01:40:00,10,100374,201372,2019 USPA 남성 썸머 화이트라벨 폴로셔츠 3종,의류,79000,5737000,2019-05-25 00:00:00,-551000,50
15404,2019-05-25 01:40:00,10,100374,201374,2019 USPA 여성 썸머 화이트라벨 폴로셔츠 3종,의류,79000,8807000,2019-05-25 00:00:00,-1136000,50
15407,2019-05-25 06:40:00,20,100810,202379,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,의류,54900,32906000,2019-05-25 00:00:00,4857000,60
16236,2019-06-02 07:40:00,20,100810,202379,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,의류,54900,61360000,2019-06-02 00:00:00,15818000,60
16456,2019-06-04 06:40:00,20,100810,202379,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,의류,54900,23021000,2019-06-04 00:00:00,3172000,60
16723,2019-06-06 15:40:00,20,100810,202379,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,의류,54900,73241000,2019-06-06 00:00:00,27215000,60
18099,2019-06-19 19:40:00,20,100810,202379,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,의류,54900,40433000,2019-06-19 00:00:00,8596000,60
15445,2019-05-25 14:40:00,20,100465,201428,디키즈 썸머상하세트,의류,59000,23333000,2019-05-25 00:00:00,6059000,60
15448,2019-05-25 15:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,106738000,2019-05-25 00:00:00,-1251000,60
15806,2019-05-28 22:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,106936000,2019-05-28 00:00:00,39252000,60
15872,2019-05-29 15:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,72792000,2019-05-29 00:00:00,10607000,60
16029,2019-05-31 12:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,54605000,2019-05-31 00:00:00,14405000,60
16545,2019-06-04 22:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,110144000,2019-06-04 00:00:00,38552000,60
16595,2019-06-05 14:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,55389000,2019-06-05 00:00:00,4766000,60
16739,2019-06-06 20:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,117109000,2019-06-06 00:00:00,31152000,60
16891,2019-06-07 23:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,56551000,2019-06-07 00:00:00,9116000,60
16932,2019-06-08 14:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,85877000,2019-06-08 00:00:00,25759000,60
17180,2019-06-10 23:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,44061000,2019-06-10 00:00:00,6162000,60
17228,2019-06-11 13:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,50204000,2019-06-11 00:00:00,6133000,60
17638,2019-06-15 09:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,78956000,2019-06-15 00:00:00,21326000,60
18032,2019-06-18 21:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,104410000,2019-06-18 00:00:00,34355000,60
18190,2019-06-20 13:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,35490000,2019-06-20 00:00:00,-1806000,60
18313,2019-06-21 22:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,108156000,2019-06-21 00:00:00,55921000,60
18360,2019-06-22 13:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,73279000,2019-06-22 00:00:00,23181000,60
18495,2019-06-23 22:00:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,46081000,2019-06-23 00:00:00,2639000,60
18774,2019-06-26 22:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,90307000,2019-06-26 00:00:00,30579000,60
18803,2019-06-27 10:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,71530000,2019-06-27 00:00:00,20036000,60
19331,2019-07-02 13:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,40242000,2019-07-02 00:00:00,8910000,60
19868,2019-07-07 13:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,61386000,2019-07-07 00:00:00,15177000,60
20463,2019-07-12 21:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,55078000,2019-07-12 00:00:00,12363000,60
20913,2019-07-16 22:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,52558000,2019-07-16 00:00:00,8389000,60
21653,2019-07-23 01:40:00,20,100607,201857,푸마 DRY-CELL 와이드 풀컵 브라팬티 7세트(14종),속옷,139000,14151000,2019-07-23 00:00:00,1813000,60
15461,2019-05-25 16:45:00,20,100067,200169,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,509000,43112000,2019-05-25 00:00:00,23487000,80
16072,2019-05-31 19:45:00,20,100067,200169,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,509000,35407000,2019-05-31 00:00:00,14804000,80
15462,2019-05-25 16:45:00,20,100067,200161,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,539000,36526000,2019-05-25 00:00:00,15666000,80
16073,2019-05-31 19:45:00,20,100067,200161,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,가전,539000,14601000,2019-05-31 00:00:00,0,80
15463,2019-05-25 16:45:00,20,100067,200173,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,709000,13766000,2019-05-25 00:00:00,-5460000,80
16074,2019-05-31 19:45:00,20,100067,200173,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,709000,26074000,2019-05-31 00:00:00,23285000,80
15464,2019-05-25 16:45:00,20,100067,200165,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,749000,30596000,2019-05-25 00:00:00,17455000,80
16075,2019-05-31 19:45:00,20,100067,200165,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,가전,749000,5842000,2019-05-31 00:00:00,4344000,80
15518,2019-05-25 23:40:00,20,100273,200898, 용인공원라이프 스마트라이프48,무형,0,0,2019-05-25 00:00:00,0,40
15519,2019-05-26 00:00:00,20,100273,200898, 용인공원라이프 스마트라이프48,무형,0,0,2019-05-26 00:00:00,0,20
15527,2019-05-26 06:40:00,20,100256,200870,한일 자동 빨래 삶통 BW-700,생활용품,129000,33356000,2019-05-26 00:00:00,10315000,60
16012,2019-05-31 07:40:00,20,100256,200870,한일 자동 빨래 삶통 BW-700,생활용품,129000,30376000,2019-05-31 00:00:00,4736000,60
16906,2019-06-08 06:40:00,20,100256,200870,한일 자동 빨래 삶통 BW-700,생활용품,129000,25999000,2019-06-08 00:00:00,7965000,60
17192,2019-06-11 06:40:00,20,100256,200870,한일 자동 빨래 삶통 BW-700,생활용품,129000,16250000,2019-06-11 00:00:00,6472000,60
22300,2019-07-29 01:40:00,20,100256,200870,한일 자동 빨래 삶통 BW-700,생활용품,129000,12700000,2019-07-29 00:00:00,7159000,40
15530,2019-05-26 07:40:00,20,100460,201420,크리스티나앤코 썸머플리츠세트,의류,49000,59999000,2019-05-26 00:00:00,19575000,60
15655,2019-05-27 08:40:00,20,100460,201420,크리스티나앤코 썸머플리츠세트,의류,49000,52796000,2019-05-27 00:00:00,23506000,60
16026,2019-05-31 11:40:00,20,100460,201420,크리스티나앤코 썸머플리츠세트,의류,49000,32255000,2019-05-31 00:00:00,-2439000,60
